ticket_id,symbol,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,risk_pts,reward_pts,rr_realized,realized_pnl,is_win,exit_reason,holding_bars,mae_pts,mfe_pts,session_window,htf_bias,sweep_side,sweep_penetration_pips,displacement_ratio,fvg_size_atr,dealing_range_coordinate,planned_rr,atr_14,laya_authorized,laya_regime,laya_grade,laya_probability
1652889,XAUUSD,2023-10-21 07:53:00+00:00,2023-10-21 07:54:00+00:00,SHORT,2020.02,2016.04,2022.49,2016.04,22.5,2.15,4.3,1.85,8941.35,1,TP_HIT,1,0.0,58.02,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.0,1.0,0.8,2.0,1.0,1,TRENDING_ORDERFLOW,3,0.932
1660548,XAUUSD,2023-10-26 15:32:00+00:00,2023-10-26 15:33:00+00:00,LONG,2014.92,2012.44,2012.44,2018.92,22.5,2.16,4.32,-1.15,-5593.54,0,SL_HIT,1,54.92,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,3.73,1.87,0.333,2.0,1.07,1,TRENDING_ORDERFLOW,3,0.871
1665938,XAUUSD,2023-10-30 09:22:00+00:00,2023-10-30 09:23:00+00:00,SHORT,2034.45,2026.37,2038.98,2026.37,17.25,4.2,8.41,1.92,13940.55,1,TP_HIT,1,0.0,59.45,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.95,0.74,0.5,2.0,1.36,1,NORMAL_EXPANSION,2,0.809
1677428,XAUUSD,2023-11-07 08:52:00+00:00,2023-11-07 08:53:00+00:00,SHORT,2003.84,2004.06,2004.22,2004.06,22.5,0.05,0.11,-4.15,-493.48,0,TP_HIT,1,0.0,56.84,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,2.8,1.001,2.0,0.36,1,TRENDING_ORDERFLOW,3,0.978
1686418,XAUUSD,2023-11-13 14:42:00+00:00,2023-11-13 14:43:00+00:00,LONG,1971.79,1970.33,1970.33,1973.74,15.0,1.14,2.28,-1.29,-2196.48,0,SL_HIT,1,55.79,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,2.15,1.08,0.25,2.0,0.93,1,TRENDING_ORDERFLOW,3,0.839
1712284,XAUUSD,2023-12-01 13:48:00+00:00,2023-12-01 13:49:00+00:00,SHORT,2079.01,2077.23,2080.38,2077.23,17.25,1.05,2.11,1.69,3071.32,1,TP_HIT,1,0.0,57.01,NY_AM,BEARISH,BUY_SIDE,0.01,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1714825,XAUUSD,2023-12-03 08:09:00+00:00,2023-12-03 08:10:00+00:00,SHORT,2102.09,2100.24,2103.5,2100.24,22.5,1.09,2.17,1.7,4154.33,1,TP_HIT,1,0.0,58.09,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,3.5,1.75,0.667,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.92
1714966,XAUUSD,2023-12-03 10:30:00+00:00,2023-12-03 10:31:00+00:00,SHORT,2101.1,2097.19,2103.54,2097.19,17.25,2.12,4.24,1.85,6745.65,1,TP_HIT,1,0.0,59.1,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.55,1.27,0.5,2.0,0.79,1,NORMAL_EXPANSION,2,0.816
1722322,XAUUSD,2023-12-08 13:06:00+00:00,2023-12-08 13:07:00+00:00,SHORT,2072.34,2068.3,2074.85,2068.3,17.25,2.18,4.36,1.85,6966.16,1,TP_HIT,1,0.0,57.34,NY_AM,BEARISH,BUY_SIDE,0.0,1.65,2.47,0.5,2.0,1.21,1,NORMAL_EXPANSION,2,0.831
1735043,XAUUSD,2023-12-17 09:07:00+00:00,2023-12-17 09:08:00+00:00,SHORT,2052.77,2050.9,2054.19,2050.9,22.5,1.1,2.19,1.7,4201.79,1,TP_HIT,1,0.0,58.77,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.11,1.56,0.667,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.909
1740728,XAUUSD,2023-12-21 07:52:00+00:00,2023-12-21 07:53:00+00:00,SHORT,2073.96,2070.13,2076.36,2070.13,17.25,2.07,4.15,1.84,6595.71,1,TP_HIT,1,0.0,58.96,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,4.0,4.0,0.5,2.0,0.5,1,NORMAL_EXPANSION,2,0.906
1743687,XAUUSD,2023-12-23 09:11:00+00:00,2023-12-23 09:12:00+00:00,SHORT,2089.06,2087.21,2090.47,2087.21,22.5,1.09,2.17,1.7,4151.61,1,TP_HIT,1,0.0,60.06,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.5,1.75,0.667,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.92
1746947,XAUUSD,2023-12-25 15:31:00+00:00,2023-12-25 15:32:00+00:00,SHORT,2084.17,2078.09,2087.69,2078.09,22.5,3.2,6.41,1.9,13680.46,1,TP_HIT,1,0.0,62.17,NY_AM,BEARISH,BUY_SIDE,0.01,2.95,0.74,0.667,2.0,1.36,1,TRENDING_ORDERFLOW,3,0.886
1747961,XAUUSD,2023-12-26 08:25:00+00:00,2023-12-26 08:26:00+00:00,SHORT,2089.2,2087.23,2090.68,2087.23,22.5,1.15,2.3,1.72,4443.01,1,TP_HIT,1,0.0,59.2,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.0,2.0,0.667,2.0,1.0,1,TRENDING_ORDERFLOW,3,0.897
1748019,XAUUSD,2023-12-26 09:23:00+00:00,2023-12-26 09:24:00+00:00,LONG,2086.85,2086.37,2086.37,2086.85,22.5,0.16,0.32,-3.01,-1094.75,0,SL_HIT,1,53.85,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,10.0,7.47,0.93,0.0,2.0,1.07,1,TRENDING_ORDERFLOW,3,0.96
1751183,XAUUSD,2023-12-28 14:07:00+00:00,2023-12-28 14:08:00+00:00,SHORT,2111.31,2105.4,2114.75,2105.4,17.25,3.12,6.24,1.9,10195.07,1,TP_HIT,1,0.0,61.31,NY_AM,BEARISH,BUY_SIDE,0.0,3.82,1.27,0.5,2.0,0.79,1,NORMAL_EXPANSION,2,0.856
1758088,XAUUSD,2024-01-02 09:12:00+00:00,2024-01-02 09:13:00+00:00,SHORT,2100.54,2094.11,2104.24,2094.11,22.5,3.37,6.75,1.9,14456.11,1,TP_HIT,1,0.0,64.54,LONDON_OPEN,BEARISH,BUY_SIDE,10.01,2.4,0.4,0.833,2.0,2.5,1,TRENDING_ORDERFLOW,3,0.863
1761270,XAUUSD,2024-01-04 14:14:00+00:00,2024-01-04 14:15:00+00:00,SHORT,2076.65,2070.69,2080.11,2070.69,15.0,3.14,6.28,1.9,8929.06,1,TP_HIT,1,0.0,61.65,NY_AM,BEARISH,BUY_SIDE,10.01,3.23,1.08,0.667,2.0,0.93,1,TRENDING_ORDERFLOW,3,0.831
1762666,XAUUSD,2024-01-05 13:30:00+00:00,2024-01-05 13:31:00+00:00,SHORT,2078.69,2072.63,2082.21,2072.63,17.25,3.19,6.39,1.9,10454.28,1,TP_HIT,1,0.0,64.69,NY_AM,BEARISH,BUY_SIDE,0.01,3.11,0.78,0.571,2.0,1.29,1,TRENDING_ORDERFLOW,2,0.853
1764211,XAUUSD,2024-01-06 15:15:00+00:00,2024-01-06 15:16:00+00:00,SHORT,2079.74,2077.56,2081.33,2077.56,22.5,1.26,2.51,1.74,4925.15,1,TP_HIT,1,0.0,73.74,NY_AM,BEARISH,BUY_SIDE,0.01,4.67,0.58,0.941,2.0,1.71,1,TRENDING_ORDERFLOW,3,0.968
1768130,XAUUSD,2024-01-09 08:34:00+00:00,2024-01-09 08:35:00+00:00,SHORT,2071.88,2068.01,2074.3,2068.01,22.5,2.1,4.19,1.84,8702.24,1,TP_HIT,1,0.0,60.88,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,3.11,1.56,0.667,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.909
1779717,XAUUSD,2024-01-17 09:41:00+00:00,2024-01-17 09:42:00+00:00,SHORT,2074.26,2070.35,2076.71,2070.35,17.25,2.12,4.24,1.85,6745.41,1,TP_HIT,1,0.0,61.26,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.55,2.55,0.5,2.0,0.79,1,NORMAL_EXPANSION,2,0.86
1780031,XAUUSD,2024-01-17 14:55:00+00:00,2024-01-17 14:56:00+00:00,SHORT,2072.27,2066.19,2075.8,2066.19,15.0,3.2,6.41,1.9,9122.22,1,TP_HIT,1,0.0,64.27,NY_AM,BEARISH,BUY_SIDE,0.01,2.21,0.74,0.625,2.0,1.36,1,TRENDING_ORDERFLOW,3,0.85
1787194,XAUUSD,2024-01-22 14:18:00+00:00,2024-01-22 14:19:00+00:00,SHORT,2066.51,2062.5,2069.01,2062.5,15.0,2.17,4.34,1.85,6025.99,1,TP_HIT,1,0.0,64.51,NY_AM,BEARISH,BUY_SIDE,0.01,1.75,0.87,0.6,2.0,1.14,1,TRENDING_ORDERFLOW,3,0.828
1790035,XAUUSD,2024-01-24 13:39:00+00:00,2024-01-24 13:40:00+00:00,SHORT,2073.61,2071.81,2075.0,2071.81,22.5,1.06,2.13,1.69,4055.94,1,TP_HIT,1,0.0,61.61,NY_AM,BEARISH,BUY_SIDE,0.0,4.67,2.33,0.667,2.0,0.43,1,TRENDING_ORDERFLOW,3,0.946
1795897,XAUUSD,2024-01-28 15:21:00+00:00,2024-01-28 15:22:00+00:00,SHORT,2059.81,2058.0,2061.19,2058.0,17.25,1.06,2.13,1.69,3110.37,1,TP_HIT,1,0.0,59.81,NY_AM,BEARISH,BUY_SIDE,0.01,2.33,2.33,0.5,2.0,0.43,1,NORMAL_EXPANSION,2,0.847
1797341,XAUUSD,2024-01-29 15:25:00+00:00,2024-01-29 15:26:00+00:00,SHORT,2067.85,2063.99,2070.28,2063.99,22.5,2.1,4.19,1.84,8702.24,1,TP_HIT,1,0.0,59.85,NY_AM,BEARISH,BUY_SIDE,0.0,4.67,1.56,0.6,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.918
1804518,XAUUSD,2024-02-03 15:02:00+00:00,2024-02-03 15:03:00+00:00,SHORT,2084.09,2082.27,2085.49,2082.27,22.5,1.07,2.15,1.7,4104.61,1,TP_HIT,1,0.0,63.09,NY_AM,BEARISH,BUY_SIDE,0.01,4.0,2.0,0.667,2.0,0.5,1,TRENDING_ORDERFLOW,3,0.932
1809984,XAUUSD,2024-02-07 10:08:00+00:00,2024-02-07 10:09:00+00:00,SHORT,2076.28,2072.39,2078.71,2072.39,17.25,2.11,4.21,1.85,6707.76,1,TP_HIT,1,0.0,61.28,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,1.4,0.5,2.0,0.71,1,NORMAL_EXPANSION,2,0.829
1814309,XAUUSD,2024-02-10 10:13:00+00:00,2024-02-10 10:14:00+00:00,SHORT,2062.42,2060.64,2063.8,2060.64,17.25,1.05,2.11,1.69,3073.17,1,TP_HIT,1,0.0,61.42,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1827485,XAUUSD,2024-02-19 13:49:00+00:00,2024-02-19 13:50:00+00:00,SHORT,2054.86,2053.06,2056.25,2053.06,17.25,1.06,2.13,1.69,3111.06,1,TP_HIT,1,0.0,61.86,NY_AM,BEARISH,BUY_SIDE,0.0,2.33,2.33,0.5,2.0,0.43,1,NORMAL_EXPANSION,2,0.847
1831908,XAUUSD,2024-02-22 15:32:00+00:00,2024-02-22 15:33:00+00:00,LONG,2061.66,2060.24,2060.24,2063.53,15.0,1.1,2.19,-1.3,-2132.95,0,SL_HIT,1,60.66,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,3.11,1.56,0.333,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.844
1833033,XAUUSD,2024-02-23 10:17:00+00:00,2024-02-23 10:18:00+00:00,SHORT,2058.05,2056.16,2059.48,2056.16,22.5,1.11,2.21,1.71,4250.76,1,TP_HIT,1,0.0,63.05,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.8,2.8,0.667,2.0,0.71,1,TRENDING_ORDERFLOW,3,0.928
1836213,XAUUSD,2024-02-25 15:17:00+00:00,2024-02-25 15:18:00+00:00,SHORT,2067.16,2063.12,2069.66,2063.12,22.5,2.18,4.36,1.85,9085.85,1,TP_HIT,1,0.0,65.16,NY_AM,BEARISH,BUY_SIDE,0.01,2.47,1.65,0.75,2.0,1.21,1,TRENDING_ORDERFLOW,3,0.923
1839017,XAUUSD,2024-02-27 14:01:00+00:00,2024-02-27 14:02:00+00:00,SHORT,2068.25,2066.4,2069.66,2066.4,22.5,1.09,2.17,1.7,4154.33,1,TP_HIT,1,0.0,63.25,NY_AM,BEARISH,BUY_SIDE,0.02,3.5,1.75,0.667,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.92
1840478,XAUUSD,2024-02-28 14:22:00+00:00,2024-02-28 14:23:00+00:00,SHORT,2076.3,2074.26,2077.8,2074.26,22.5,1.18,2.36,1.72,4585.99,1,TP_HIT,1,0.0,66.3,NY_AM,BEARISH,BUY_SIDE,0.0,3.29,0.82,0.8,2.0,1.21,1,TRENDING_ORDERFLOW,3,0.934
1853055,XAUUSD,2024-03-08 07:59:00+00:00,2024-03-08 08:00:00+00:00,SHORT,2202.72,2202.72,2203.2,2202.72,22.5,0.16,0.32,-0.03,-9.84,0,TP_HIT,1,0.0,64.72,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,1.87,0.93,1.0,2.0,1.07,1,TRENDING_ORDERFLOW,3,0.956
1853458,XAUUSD,2024-03-08 14:42:00+00:00,2024-03-08 14:43:00+00:00,SHORT,2211.73,2201.16,2217.51,2201.16,15.0,5.45,10.9,1.94,15861.8,1,TP_HIT,1,0.0,71.73,NY_AM,BEARISH,BUY_SIDE,10.01,2.67,0.33,0.75,2.0,3.0,1,TRENDING_ORDERFLOW,3,0.829
1878936,XAUUSD,2024-03-26 07:20:00+00:00,2024-03-26 07:21:00+00:00,SHORT,2232.59,2232.78,2232.97,2232.78,22.5,0.06,0.13,-3.12,-445.57,0,TP_HIT,1,0.0,66.59,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.33,2.33,1.001,2.0,0.43,1,TRENDING_ORDERFLOW,3,0.972
1897654,XAUUSD,2024-04-08 07:18:00+00:00,2024-04-08 07:19:00+00:00,SHORT,2377.21,2373.17,2379.72,2373.17,22.5,2.18,4.36,1.85,9088.1,1,TP_HIT,1,0.0,69.21,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,4.12,0.82,0.714,2.0,1.21,1,TRENDING_ORDERFLOW,3,0.926
1925019,XAUUSD,2024-04-27 07:23:00+00:00,2024-04-27 07:24:00+00:00,SHORT,2398.13,2394.26,2400.55,2394.26,17.25,2.1,4.19,1.84,6671.72,1,TP_HIT,1,0.0,66.13,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.11,1.56,0.5,2.0,0.64,1,NORMAL_EXPANSION,2,0.845
1928365,XAUUSD,2024-04-29 15:09:00+00:00,2024-04-29 15:10:00+00:00,LONG,2408.89,2407.46,2407.46,2410.78,15.0,1.11,2.21,-1.29,-2148.57,0,SL_HIT,1,62.89,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,2.8,1.4,0.333,2.0,0.71,1,TRENDING_ORDERFLOW,3,0.829
1929405,XAUUSD,2024-04-30 08:29:00+00:00,2024-04-30 08:30:00+00:00,SHORT,2393.28,2385.28,2397.76,2385.28,17.25,4.16,8.32,1.92,13791.88,1,TP_HIT,1,0.0,68.28,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,2.8,0.556,2.0,1.07,1,TRENDING_ORDERFLOW,2,0.895
1936595,XAUUSD,2024-05-05 08:19:00+00:00,2024-05-05 08:20:00+00:00,SHORT,2345.52,2343.54,2346.99,2343.54,22.5,1.15,2.3,1.72,4442.86,1,TP_HIT,1,0.0,67.52,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,4.0,1.0,0.833,2.0,1.0,1,TRENDING_ORDERFLOW,3,0.952
1936661,XAUUSD,2024-05-05 09:25:00+00:00,2024-05-05 09:26:00+00:00,SHORT,2343.52,2337.52,2347.0,2337.52,17.25,3.16,6.32,1.9,10342.58,1,TP_HIT,1,0.0,65.52,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,1.87,1.87,0.571,2.0,1.07,1,TRENDING_ORDERFLOW,2,0.852
1938090,XAUUSD,2024-05-06 09:14:00+00:00,2024-05-06 09:15:00+00:00,SHORT,2364.57,2358.59,2368.04,2358.59,22.5,3.15,6.3,1.9,13442.86,1,TP_HIT,1,0.0,66.57,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.0,1.0,0.625,2.0,1.0,1,TRENDING_ORDERFLOW,3,0.852
1957132,XAUUSD,2024-05-19 14:36:00+00:00,2024-05-19 14:37:00+00:00,LONG,2452.85,2451.3,2451.3,2454.98,15.0,1.23,2.45,-1.27,-2325.41,0,SL_HIT,1,63.85,0.0,NY_AM,BULLISH,SELL_SIDE,9.99,2.0,0.67,0.25,2.0,1.5,1,TRENDING_ORDERFLOW,3,0.819
1961429,XAUUSD,2024-05-22 14:13:00+00:00,2024-05-22 14:14:00+00:00,SHORT,2450.35,2430.01,2461.0,2430.01,15.0,10.33,20.66,1.97,30507.13,1,TP_HIT,1,0.0,73.35,NY_AM,BEARISH,BUY_SIDE,0.0,2.71,0.45,0.6,2.0,2.21,1,TRENDING_ORDERFLOW,3,0.843
1962465,XAUUSD,2024-05-23 07:29:00+00:00,2024-05-23 07:30:00+00:00,SHORT,2436.38,2434.3,2437.91,2434.3,22.5,1.2,2.41,1.73,4682.57,1,TP_HIT,1,0.0,70.38,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.21,0.74,0.8,2.0,1.36,1,TRENDING_ORDERFLOW,3,0.915
1966886,XAUUSD,2024-05-26 09:10:00+00:00,2024-05-26 09:11:00+00:00,LONG,2415.18,2412.76,2412.76,2419.05,17.25,2.1,4.19,-1.15,-4177.72,0,SL_HIT,1,65.18,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,10.0,3.11,4.67,0.4,2.0,0.64,1,TRENDING_ORDERFLOW,2,0.86
1975818,XAUUSD,2024-06-01 14:02:00+00:00,2024-06-01 14:03:00+00:00,SHORT,2397.83,2396.05,2399.21,2396.05,17.25,1.05,2.11,1.69,3070.86,1,TP_HIT,1,0.0,64.83,NY_AM,BEARISH,BUY_SIDE,0.01,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1977006,XAUUSD,2024-06-02 09:50:00+00:00,2024-06-02 09:51:00+00:00,SHORT,2407.87,2405.96,2409.31,2405.96,22.5,1.12,2.24,1.71,4297.92,1,TP_HIT,1,0.0,72.87,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,7.64,1.27,0.857,2.0,0.79,1,TRENDING_ORDERFLOW,3,0.967
1978650,XAUUSD,2024-06-03 13:14:00+00:00,2024-06-03 13:15:00+00:00,SHORT,2402.92,2399.04,2405.36,2399.04,17.25,2.11,4.21,1.85,6707.87,1,TP_HIT,1,0.0,67.92,NY_AM,BEARISH,BUY_SIDE,0.0,2.8,1.4,0.5,2.0,0.71,1,NORMAL_EXPANSION,2,0.829
1981702,XAUUSD,2024-06-05 16:06:00+00:00,2024-06-05 16:07:00+00:00,SHORT,2420.03,2417.86,2421.6,2417.86,22.5,1.25,2.49,1.74,4876.93,1,TP_HIT,1,0.0,68.03,NY_AM,BEARISH,BUY_SIDE,0.01,1.83,1.83,0.833,2.0,1.64,1,TRENDING_ORDERFLOW,3,0.936
1984099,XAUUSD,2024-06-07 08:03:00+00:00,2024-06-07 08:04:00+00:00,SHORT,2434.11,2428.18,2437.56,2428.18,17.25,3.13,6.26,1.9,10231.8,1,TP_HIT,1,0.0,74.11,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,3.5,2.33,0.5,2.0,0.86,1,NORMAL_EXPANSION,2,0.879
1991411,XAUUSD,2024-06-12 09:55:00+00:00,2024-06-12 09:56:00+00:00,LONG,2387.0,2385.55,2385.55,2388.94,15.0,1.13,2.26,-1.29,-2181.16,0,SL_HIT,1,66.0,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,10.0,2.33,1.17,0.333,2.0,0.86,1,TRENDING_ORDERFLOW,3,0.804
1998863,XAUUSD,2024-06-17 14:07:00+00:00,2024-06-17 14:08:00+00:00,LONG,2377.25,2373.66,2373.66,2383.46,15.0,3.27,6.54,-1.1,-5389.79,0,SL_HIT,1,67.25,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,3.36,0.56,0.333,2.0,1.79,1,TRENDING_ORDERFLOW,3,0.816
2007558,XAUUSD,2024-06-23 15:02:00+00:00,2024-06-23 15:03:00+00:00,SHORT,2380.89,2377.0,2383.32,2377.0,17.25,2.11,4.21,1.85,6708.57,1,TP_HIT,1,0.0,67.89,NY_AM,BEARISH,BUY_SIDE,0.0,2.8,1.4,0.5,2.0,0.71,1,NORMAL_EXPANSION,2,0.829
2014306,XAUUSD,2024-06-28 07:30:00+00:00,2024-06-28 07:31:00+00:00,SHORT,2376.12,2374.25,2377.54,2374.25,22.5,1.1,2.19,1.7,4201.79,1,TP_HIT,1,0.0,69.12,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.11,1.56,0.75,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.931
2015766,XAUUSD,2024-06-29 07:50:00+00:00,2024-06-29 07:51:00+00:00,SHORT,2375.17,2373.41,2376.53,2373.41,17.25,1.04,2.08,1.69,3034.7,1,TP_HIT,1,0.0,66.17,LONDON_OPEN,BEARISH,BUY_SIDE,0.02,3.5,3.5,0.5,2.0,0.29,1,NORMAL_EXPANSION,2,0.896
2020065,XAUUSD,2024-07-02 07:29:00+00:00,2024-07-02 07:30:00+00:00,LONG,2384.96,2384.57,2384.57,2384.77,17.25,0.06,0.13,-6.01,-672.56,0,SL_HIT,1,66.96,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,29.99,2.33,2.33,0.001,2.0,0.43,1,NORMAL_EXPANSION,2,0.846
2023045,XAUUSD,2024-07-04 09:09:00+00:00,2024-07-04 09:10:00+00:00,SHORT,2403.41,2401.37,2404.92,2401.37,22.5,1.18,2.36,1.72,4586.6,1,TP_HIT,1,0.0,67.41,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,1.65,0.82,0.667,2.0,1.21,1,TRENDING_ORDERFLOW,3,0.855
2023486,XAUUSD,2024-07-04 16:30:00+00:00,2024-07-04 16:31:00+00:00,SHORT,2402.43,2398.3,2404.98,2398.3,15.0,2.22,4.45,1.85,6186.7,1,TP_HIT,1,0.0,68.43,NY_AM,BEARISH,BUY_SIDE,0.01,2.0,0.67,0.6,2.0,1.5,1,TRENDING_ORDERFLOW,3,0.828
2024483,XAUUSD,2024-07-05 09:07:00+00:00,2024-07-05 09:08:00+00:00,LONG,2397.11,2395.59,2395.59,2399.17,22.5,1.19,2.39,-1.27,-3415.94,0,SL_HIT,1,67.11,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,10.0,2.33,0.78,0.143,2.0,1.29,1,TRENDING_ORDERFLOW,3,0.882
2033398,XAUUSD,2024-07-11 13:42:00+00:00,2024-07-11 13:43:00+00:00,SHORT,2449.76,2437.44,2456.4,2437.44,17.25,6.32,12.64,1.95,21247.03,1,TP_HIT,1,0.0,73.76,NY_AM,BEARISH,BUY_SIDE,0.01,2.33,0.93,0.538,2.0,2.14,1,NORMAL_EXPANSION,2,0.817
2053609,XAUUSD,2024-07-25 14:33:00+00:00,2024-07-25 14:34:00+00:00,SHORT,2432.43,2426.25,2436.02,2426.25,22.5,3.26,6.51,1.9,13925.6,1,TP_HIT,1,0.0,74.43,NY_AM,BEARISH,BUY_SIDE,0.01,3.5,0.58,0.727,2.0,1.71,1,TRENDING_ORDERFLOW,3,0.914
2056177,XAUUSD,2024-07-27 09:21:00+00:00,2024-07-27 09:22:00+00:00,LONG,2458.17,2454.69,2454.69,2464.15,17.25,3.15,6.3,-1.1,-5995.36,0,SL_HIT,1,65.17,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,10.0,4.0,1.0,0.429,2.0,1.0,1,TRENDING_ORDERFLOW,2,0.803
2060475,XAUUSD,2024-07-30 08:59:00+00:00,2024-07-30 09:00:00+00:00,SHORT,2459.66,2457.86,2461.05,2457.86,17.25,1.06,2.13,1.69,3109.21,1,TP_HIT,1,0.0,69.66,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.33,2.33,0.5,2.0,0.43,1,NORMAL_EXPANSION,2,0.847
2060869,XAUUSD,2024-07-30 15:33:00+00:00,2024-07-30 15:34:00+00:00,LONG,2460.33,2457.85,2457.85,2464.3,17.25,2.15,4.3,-1.15,-4269.84,0,SL_HIT,1,68.33,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,3.0,2.0,0.4,2.0,1.0,1,TRENDING_ORDERFLOW,2,0.823
2062237,XAUUSD,2024-07-31 14:21:00+00:00,2024-07-31 14:22:00+00:00,SHORT,2489.72,2489.73,2490.21,2489.73,22.5,0.16,0.32,-0.03,-11.19,0,TP_HIT,1,0.0,70.72,NY_AM,BEARISH,BUY_SIDE,0.0,1.87,0.93,1.0,2.0,1.07,1,TRENDING_ORDERFLOW,3,0.956
2063665,XAUUSD,2024-08-01 14:09:00+00:00,2024-08-01 14:10:00+00:00,SHORT,2508.77,2508.45,2509.42,2508.45,22.5,0.32,0.64,0.99,711.87,1,TP_HIT,1,0.0,69.77,NY_AM,BEARISH,BUY_SIDE,0.01,1.87,1.4,1.0,2.0,2.14,1,TRENDING_ORDERFLOW,3,0.961
2088214,XAUUSD,2024-08-18 15:18:00+00:00,2024-08-18 15:19:00+00:00,SHORT,2579.59,2577.58,2581.09,2577.58,22.5,1.17,2.34,1.72,4540.04,1,TP_HIT,1,0.0,71.59,NY_AM,BEARISH,BUY_SIDE,0.0,1.75,0.87,0.857,2.0,1.14,1,TRENDING_ORDERFLOW,3,0.925
2090992,XAUUSD,2024-08-20 13:36:00+00:00,2024-08-20 13:37:00+00:00,SHORT,2586.69,2578.63,2591.2,2578.63,17.25,4.19,8.39,1.92,13904.16,1,TP_HIT,1,0.0,73.69,NY_AM,BEARISH,BUY_SIDE,0.01,3.11,0.78,0.5,2.0,1.29,1,NORMAL_EXPANSION,2,0.817
2095336,XAUUSD,2024-08-23 14:00:00+00:00,2024-08-23 14:01:00+00:00,LONG,2568.48,2564.89,2564.89,2574.69,15.0,3.27,6.54,-1.1,-5390.45,0,SL_HIT,1,67.48,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,2.8,1.68,0.333,2.0,1.79,1,TRENDING_ORDERFLOW,3,0.839
2100735,XAUUSD,2024-08-27 07:59:00+00:00,2024-08-27 08:00:00+00:00,SHORT,2571.01,2568.95,2572.53,2568.95,22.5,1.19,2.39,1.73,4636.47,1,TP_HIT,1,0.0,73.01,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,1.56,0.78,0.667,2.0,1.29,1,TRENDING_ORDERFLOW,3,0.851
2116653,XAUUSD,2024-09-07 09:17:00+00:00,2024-09-07 09:18:00+00:00,SHORT,2572.55,2568.62,2575.0,2568.62,17.25,2.13,4.26,1.85,6779.72,1,TP_HIT,1,0.0,73.55,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.33,1.17,0.5,2.0,0.86,1,NORMAL_EXPANSION,2,0.804
